/geode2/home/u080/skarukas/Carbonate/SITH/models/other_layers/interpolation.py:5: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  x = torch.tensor(x)
/geode2/home/u080/skarukas/Carbonate/SITH/models/other_layers/interpolation.py:6: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  y = torch.tensor(y)
/geode2/home/u080/skarukas/Carbonate/SITH/models/other_layers/ShiftedConv2d.py:33: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  self.shifts = torch.tensor(shifts)
Epoch:   0%|          | 0/40 [00:00<?, ?it/s]
Batch:   2%|1         | 160/9158 [01:42<1:36:30,  1.55it/s, train_loss=2.1, train_acc=0.25, avg_tr_acc=0.127, avg_tr_loss=4.2]  [A
Batch:   2%|1         | 176/9158 [01:53<1:36:15,  1.56it/s, train_loss=5.1, train_acc=0.125, avg_tr_acc=0.127, avg_tr_loss=4.11][A
Batch:   2%|2         | 192/9158 [02:03<1:36:00,  1.56it/s, train_loss=2.13, train_acc=0.375, avg_tr_acc=0.13, avg_tr_loss=4.01][A
Batch:   2%|2         | 208/9158 [02:13<1:35:46,  1.56it/s, train_loss=3.22, train_acc=0.125, avg_tr_acc=0.131, avg_tr_loss=3.93][A
Batch:   2%|2         | 224/9158 [02:24<1:35:33,  1.56it/s, train_loss=3.97, train_acc=0.25, avg_tr_acc=0.133, avg_tr_loss=3.86] [A
Batch:   3%|2         | 240/9158 [02:34<1:35:21,  1.56it/s, train_loss=3.02, train_acc=0, avg_tr_acc=0.133, avg_tr_loss=3.79]   [A
Batch:   3%|2         | 256/9158 [02:44<1:35:07,  1.56it/s, train_loss=3.1, train_acc=0, avg_tr_acc=0.133, avg_tr_loss=3.74] [A
Batch:   3%|2         | 272/9158 [02:54<1:34:56,  1.56it/s, train_loss=2.58, train_acc=0.25, avg_tr_acc=0.135, avg_tr_loss=3.7][A
Batch:   3%|3         | 288/9158 [03:05<1:34:49,  1.56it/s, train_loss=2.62, train_acc=0, avg_tr_acc=0.138, avg_tr_loss=3.65]  [A
Batch:   3%|3         | 304/9158 [03:15<1:34:40,  1.56it/s, train_loss=1.95, train_acc=0.125, avg_tr_acc=0.135, avg_tr_loss=3.61][A
Batch:   3%|3         | 320/9158 [03:25<1:34:28,  1.56it/s, train_loss=3.83, train_acc=0.125, avg_tr_acc=0.134, avg_tr_loss=3.6] [A
Batch:   4%|3         | 336/9158 [03:35<1:34:17,  1.56it/s, train_loss=2.34, train_acc=0, avg_tr_acc=0.131, avg_tr_loss=3.57]   [A
Batch:   4%|3         | 352/9158 [03:46<1:34:06,  1.56it/s, train_loss=2.57, train_acc=0.125, avg_tr_acc=0.134, avg_tr_loss=3.54][A
Batch:   4%|4         | 368/9158 [03:56<1:33:57,  1.56it/s, train_loss=2.4, train_acc=0.375, avg_tr_acc=0.137, avg_tr_loss=3.52] [A
Batch:   4%|4         | 384/9158 [04:06<1:33:46,  1.56it/s, train_loss=3.65, train_acc=0.125, avg_tr_acc=0.138, avg_tr_loss=3.51][A
Batch:   4%|4         | 400/9158 [04:16<1:33:35,  1.56it/s, train_loss=2.74, train_acc=0.25, avg_tr_acc=0.139, avg_tr_loss=3.49] [A
Batch:   5%|4         | 416/9158 [04:27<1:33:26,  1.56it/s, train_loss=4.58, train_acc=0.25, avg_tr_acc=0.141, avg_tr_loss=3.48][A
Batch:   5%|4         | 432/9158 [04:37<1:33:16,  1.56it/s, train_loss=2.77, train_acc=0, avg_tr_acc=0.142, avg_tr_loss=3.45]   [A
Batch:   5%|4         | 448/9158 [04:47<1:33:05,  1.56it/s, train_loss=2.91, train_acc=0.125, avg_tr_acc=0.141, avg_tr_loss=3.43][A
Batch:   5%|5         | 464/9158 [04:57<1:32:53,  1.56it/s, train_loss=2.7, train_acc=0, avg_tr_acc=0.143, avg_tr_loss=3.4]      [A
Batch:   5%|5         | 480/9158 [05:08<1:32:48,  1.56it/s, train_loss=3.32, train_acc=0.25, avg_tr_acc=0.144, avg_tr_loss=3.38][A
Batch:   5%|5         | 496/9158 [05:18<1:32:39,  1.56it/s, train_loss=2.07, train_acc=0.25, avg_tr_acc=0.147, avg_tr_loss=3.37][A
Batch:   6%|5         | 512/9158 [05:28<1:32:27,  1.56it/s, train_loss=2.99, train_acc=0.125, avg_tr_acc=0.149, avg_tr_loss=3.35][A
Batch:   6%|5         | 528/9158 [05:38<1:32:16,  1.56it/s, train_loss=5.14, train_acc=0.25, avg_tr_acc=0.148, avg_tr_loss=3.35] [A
Batch:   6%|5         | 544/9158 [05:49<1:32:05,  1.56it/s, train_loss=2.3, train_acc=0.125, avg_tr_acc=0.148, avg_tr_loss=3.34][A
Batch:   6%|6         | 560/9158 [05:59<1:31:55,  1.56it/s, train_loss=2.52, train_acc=0.25, avg_tr_acc=0.148, avg_tr_loss=3.32][A
Batch:   6%|6         | 576/9158 [06:09<1:31:45,  1.56it/s, train_loss=2.88, train_acc=0.25, avg_tr_acc=0.148, avg_tr_loss=3.31][A
Batch:   6%|6         | 576/9158 [06:20<1:31:45,  1.56it/s, train_loss=2.02, train_acc=0.375, avg_tr_acc=0.149, avg_tr_loss=3.3][A
Batch:   6%|6         | 592/9158 [06:20<1:31:35,  1.56it/s, train_loss=2.64, train_acc=0, avg_tr_acc=0.148, avg_tr_loss=3.29]   [A
Batch:   7%|6         | 608/9158 [06:30<1:31:27,  1.56it/s, train_loss=2.84, train_acc=0.25, avg_tr_acc=0.15, avg_tr_loss=3.29][A
Batch:   7%|6         | 624/9158 [06:40<1:31:19,  1.56it/s, train_loss=2.25, train_acc=0.25, avg_tr_acc=0.151, avg_tr_loss=3.27][A
Batch:   7%|6         | 640/9158 [06:50<1:31:07,  1.56it/s, train_loss=4.35, train_acc=0, avg_tr_acc=0.152, avg_tr_loss=3.25]   [A
Batch:   7%|7         | 656/9158 [07:01<1:30:55,  1.56it/s, train_loss=3.31, train_acc=0.125, avg_tr_acc=0.152, avg_tr_loss=3.25][A
Batch:   7%|7         | 672/9158 [07:11<1:30:45,  1.56it/s, train_loss=2.9, train_acc=0.125, avg_tr_acc=0.152, avg_tr_loss=3.24] [A
Batch:   8%|7         | 688/9158 [07:21<1:30:32,  1.56it/s, train_loss=2.19, train_acc=0.375, avg_tr_acc=0.152, avg_tr_loss=3.23][A
Batch:   8%|7         | 704/9158 [07:31<1:30:19,  1.56it/s, train_loss=2.2, train_acc=0.125, avg_tr_acc=0.151, avg_tr_loss=3.22] [A
Batch:   8%|7         | 720/9158 [07:42<1:30:16,  1.56it/s, train_loss=1.96, train_acc=0.375, avg_tr_acc=0.153, avg_tr_loss=3.21][A
Batch:   8%|8         | 736/9158 [07:52<1:30:06,  1.56it/s, train_loss=2.54, train_acc=0, avg_tr_acc=0.153, avg_tr_loss=3.2]     [A
Batch:   8%|8         | 752/9158 [08:02<1:29:54,  1.56it/s, train_loss=2.07, train_acc=0.125, avg_tr_acc=0.153, avg_tr_loss=3.19][A
Batch:   8%|8         | 768/9158 [08:12<1:29:44,  1.56it/s, train_loss=3.03, train_acc=0.125, avg_tr_acc=0.154, avg_tr_loss=3.19][A
Batch:   9%|8         | 784/9158 [08:23<1:29:32,  1.56it/s, train_loss=1.95, train_acc=0.25, avg_tr_acc=0.155, avg_tr_loss=3.17] [A
Batch:   9%|8         | 800/9158 [08:33<1:29:21,  1.56it/s, train_loss=4.95, train_acc=0.25, avg_tr_acc=0.155, avg_tr_loss=3.17][A
Batch:   9%|8         | 816/9158 [08:43<1:29:11,  1.56it/s, train_loss=2.64, train_acc=0, avg_tr_acc=0.155, avg_tr_loss=3.16]   [A
Batch:   9%|9         | 832/9158 [08:54<1:29:00,  1.56it/s, train_loss=3.01, train_acc=0, avg_tr_acc=0.154, avg_tr_loss=3.15][A
Batch:   9%|9         | 848/9158 [09:04<1:28:50,  1.56it/s, train_loss=3.4, train_acc=0.125, avg_tr_acc=0.155, avg_tr_loss=3.15][A
Batch:   9%|9         | 864/9158 [09:14<1:28:40,  1.56it/s, train_loss=1.69, train_acc=0.25, avg_tr_acc=0.155, avg_tr_loss=3.14][A
Batch:  10%|9         | 880/9158 [09:24<1:28:27,  1.56it/s, train_loss=2.42, train_acc=0, avg_tr_acc=0.155, avg_tr_loss=3.13]   [A
Batch:  10%|9         | 896/9158 [09:35<1:28:15,  1.56it/s, train_loss=3.83, train_acc=0, avg_tr_acc=0.155, avg_tr_loss=3.12][A
Batch:  10%|9         | 912/9158 [09:45<1:28:05,  1.56it/s, train_loss=2.24, train_acc=0.125, avg_tr_acc=0.156, avg_tr_loss=3.12][A
Batch:  10%|#         | 928/9158 [09:55<1:27:55,  1.56it/s, train_loss=3.47, train_acc=0.25, avg_tr_acc=0.156, avg_tr_loss=3.11] [A
Batch:  10%|#         | 944/9158 [10:05<1:27:44,  1.56it/s, train_loss=2.84, train_acc=0.25, avg_tr_acc=0.157, avg_tr_loss=3.1] [A
Batch:  10%|#         | 960/9158 [10:16<1:27:33,  1.56it/s, train_loss=2.67, train_acc=0.125, avg_tr_acc=0.157, avg_tr_loss=3.1][A
Batch:  11%|#         | 976/9158 [10:26<1:27:23,  1.56it/s, train_loss=2.77, train_acc=0.125, avg_tr_acc=0.158, avg_tr_loss=3.09][A
Batch:  11%|#         | 992/9158 [10:36<1:27:13,  1.56it/s, train_loss=2.62, train_acc=0, avg_tr_acc=0.158, avg_tr_loss=3.09]    [A
Batch:  11%|#1        | 1008/9158 [10:46<1:27:04,  1.56it/s, train_loss=3.01, train_acc=0.125, avg_tr_acc=0.158, avg_tr_loss=3.08][A
Batch:  11%|#1        | 1024/9158 [10:57<1:26:55,  1.56it/s, train_loss=3.35, train_acc=0.125, avg_tr_acc=0.159, avg_tr_loss=3.07][A
Batch:  11%|#1        | 1040/9158 [11:07<1:26:44,  1.56it/s, train_loss=2.71, train_acc=0.125, avg_tr_acc=0.159, avg_tr_loss=3.07][A
Batch:  12%|#1        | 1056/9158 [11:17<1:26:33,  1.56it/s, train_loss=2.98, train_acc=0.375, avg_tr_acc=0.16, avg_tr_loss=3.06] [A
Batch:  12%|#1        | 1072/9158 [11:27<1:26:23,  1.56it/s, train_loss=2.44, train_acc=0, avg_tr_acc=0.16, avg_tr_loss=3.06]    [A
Batch:  12%|#1        | 1088/9158 [11:38<1:26:13,  1.56it/s, train_loss=3.27, train_acc=0.25, avg_tr_acc=0.16, avg_tr_loss=3.06][A
Batch:  12%|#2        | 1104/9158 [11:48<1:26:02,  1.56it/s, train_loss=3.59, train_acc=0.125, avg_tr_acc=0.16, avg_tr_loss=3.06][A
Batch:  12%|#2        | 1120/9158 [11:58<1:25:52,  1.56it/s, train_loss=2.98, train_acc=0, avg_tr_acc=0.16, avg_tr_loss=3.06]    [A
Batch:  12%|#2        | 1136/9158 [12:08<1:25:42,  1.56it/s, train_loss=2.68, train_acc=0, avg_tr_acc=0.161, avg_tr_loss=3.05][A
Batch:  13%|#2        | 1152/9158 [12:19<1:25:32,  1.56it/s, train_loss=1.95, train_acc=0.125, avg_tr_acc=0.16, avg_tr_loss=3.05][A
Batch:  13%|#2        | 1168/9158 [12:29<1:25:25,  1.56it/s, train_loss=2.77, train_acc=0, avg_tr_acc=0.16, avg_tr_loss=3.04]    [A
Batch:  13%|#2        | 1184/9158 [12:39<1:25:13,  1.56it/s, train_loss=3.75, train_acc=0, avg_tr_acc=0.16, avg_tr_loss=3.04][A
Batch:  13%|#3        | 1200/9158 [12:49<1:25:03,  1.56it/s, train_loss=2.07, train_acc=0.125, avg_tr_acc=0.159, avg_tr_loss=3.03][A
Batch:  13%|#3        | 1200/9158 [13:00<1:25:03,  1.56it/s, train_loss=3.25, train_acc=0.25, avg_tr_acc=0.16, avg_tr_loss=3.03]  [A
Batch:  13%|#3        | 1216/9158 [13:00<1:24:55,  1.56it/s, train_loss=3.66, train_acc=0.25, avg_tr_acc=0.16, avg_tr_loss=3.03][A
Batch:  13%|#3        | 1232/9158 [13:10<1:24:42,  1.56it/s, train_loss=3.41, train_acc=0.125, avg_tr_acc=0.16, avg_tr_loss=3.02][A
Batch:  14%|#3        | 1248/9158 [13:20<1:24:30,  1.56it/s, train_loss=2.2, train_acc=0.125, avg_tr_acc=0.16, avg_tr_loss=3.02] [A
Batch:  14%|#3        | 1264/9158 [13:30<1:24:21,  1.56it/s, train_loss=4.12, train_acc=0, avg_tr_acc=0.16, avg_tr_loss=3.01]   [A
Batch:  14%|#3        | 1280/9158 [13:41<1:24:10,  1.56it/s, train_loss=3.19, train_acc=0.25, avg_tr_acc=0.16, avg_tr_loss=3.01][A
Batch:  14%|#4        | 1296/9158 [13:51<1:23:59,  1.56it/s, train_loss=2.52, train_acc=0.125, avg_tr_acc=0.16, avg_tr_loss=3.01][A
Batch:  14%|#4        | 1312/9158 [14:01<1:23:47,  1.56it/s, train_loss=3.45, train_acc=0, avg_tr_acc=0.16, avg_tr_loss=3.01]    [A
Batch:  15%|#4        | 1328/9158 [14:12<1:23:37,  1.56it/s, train_loss=2.47, train_acc=0, avg_tr_acc=0.16, avg_tr_loss=3.01][A
Batch:  15%|#4        | 1344/9158 [14:22<1:23:27,  1.56it/s, train_loss=3.53, train_acc=0.25, avg_tr_acc=0.161, avg_tr_loss=3.01][A
Batch:  15%|#4        | 1360/9158 [14:32<1:23:16,  1.56it/s, train_loss=2.15, train_acc=0.125, avg_tr_acc=0.161, avg_tr_loss=3.01][A
Batch:  15%|#5        | 1376/9158 [14:42<1:23:07,  1.56it/s, train_loss=2.97, train_acc=0.125, avg_tr_acc=0.16, avg_tr_loss=3.01] [A
Batch:  15%|#5        | 1392/9158 [14:53<1:22:57,  1.56it/s, train_loss=2.01, train_acc=0.375, avg_tr_acc=0.161, avg_tr_loss=3]  [A
Batch:  15%|#5        | 1408/9158 [15:03<1:22:46,  1.56it/s, train_loss=2.82, train_acc=0.125, avg_tr_acc=0.161, avg_tr_loss=3][A
Batch:  16%|#5        | 1424/9158 [15:13<1:22:33,  1.56it/s, train_loss=2.16, train_acc=0.375, avg_tr_acc=0.161, avg_tr_loss=3][A
Batch:  16%|#5        | 1440/9158 [15:23<1:22:21,  1.56it/s, train_loss=2.85, train_acc=0.25, avg_tr_acc=0.162, avg_tr_loss=3] [A
Batch:  16%|#5        | 1456/9158 [15:33<1:22:11,  1.56it/s, train_loss=2.64, train_acc=0.25, avg_tr_acc=0.162, avg_tr_loss=2.99][A
Batch:  16%|#6        | 1472/9158 [15:44<1:22:01,  1.56it/s, train_loss=2.86, train_acc=0, avg_tr_acc=0.162, avg_tr_loss=2.99]   [A
Batch:  16%|#6        | 1488/9158 [15:54<1:21:48,  1.56it/s, train_loss=2.82, train_acc=0.25, avg_tr_acc=0.161, avg_tr_loss=2.99][A
Batch:  16%|#6        | 1504/9158 [16:04<1:21:41,  1.56it/s, train_loss=3.08, train_acc=0, avg_tr_acc=0.161, avg_tr_loss=2.99]   [A
Batch:  17%|#6        | 1520/9158 [16:15<1:21:37,  1.56it/s, train_loss=2.41, train_acc=0, avg_tr_acc=0.162, avg_tr_loss=2.99][A
Batch:  17%|#6        | 1536/9158 [16:25<1:21:29,  1.56it/s, train_loss=2.07, train_acc=0.125, avg_tr_acc=0.162, avg_tr_loss=2.98][A
Batch:  17%|#6        | 1552/9158 [16:35<1:21:18,  1.56it/s, train_loss=2.79, train_acc=0.25, avg_tr_acc=0.162, avg_tr_loss=2.98] [A
Batch:  17%|#7        | 1568/9158 [16:45<1:21:07,  1.56it/s, train_loss=2.45, train_acc=0.125, avg_tr_acc=0.161, avg_tr_loss=2.98][A
Batch:  17%|#7        | 1584/9158 [16:56<1:20:55,  1.56it/s, train_loss=2.49, train_acc=0.125, avg_tr_acc=0.162, avg_tr_loss=2.97][A
Batch:  17%|#7        | 1600/9158 [17:06<1:20:44,  1.56it/s, train_loss=2.67, train_acc=0.125, avg_tr_acc=0.162, avg_tr_loss=2.97][A
Batch:  18%|#7        | 1616/9158 [17:16<1:20:34,  1.56it/s, train_loss=3.57, train_acc=0.125, avg_tr_acc=0.162, avg_tr_loss=2.97][A
Batch:  18%|#7        | 1632/9158 [17:26<1:20:22,  1.56it/s, train_loss=1.96, train_acc=0.125, avg_tr_acc=0.161, avg_tr_loss=2.96][A
Batch:  18%|#7        | 1648/9158 [17:37<1:20:13,  1.56it/s, train_loss=3.62, train_acc=0, avg_tr_acc=0.161, avg_tr_loss=2.96]    [A
Batch:  18%|#8        | 1664/9158 [17:47<1:20:02,  1.56it/s, train_loss=3.86, train_acc=0.25, avg_tr_acc=0.162, avg_tr_loss=2.96][A
Batch:  18%|#8        | 1680/9158 [17:57<1:19:51,  1.56it/s, train_loss=3.95, train_acc=0.125, avg_tr_acc=0.162, avg_tr_loss=2.96][A
Batch:  19%|#8        | 1696/9158 [18:07<1:19:42,  1.56it/s, train_loss=3.13, train_acc=0.125, avg_tr_acc=0.162, avg_tr_loss=2.96][A
Batch:  19%|#8        | 1712/9158 [18:18<1:19:33,  1.56it/s, train_loss=4.15, train_acc=0, avg_tr_acc=0.162, avg_tr_loss=2.96]    [A
Batch:  19%|#8        | 1728/9158 [18:28<1:19:22,  1.56it/s, train_loss=2.66, train_acc=0.125, avg_tr_acc=0.162, avg_tr_loss=2.96][A
Batch:  19%|#9        | 1744/9158 [18:38<1:19:14,  1.56it/s, train_loss=2.6, train_acc=0.375, avg_tr_acc=0.163, avg_tr_loss=2.96] [A
Batch:  19%|#9        | 1760/9158 [18:48<1:19:03,  1.56it/s, train_loss=2.34, train_acc=0.25, avg_tr_acc=0.163, avg_tr_loss=2.95][A
Batch:  19%|#9        | 1776/9158 [18:59<1:18:52,  1.56it/s, train_loss=2.41, train_acc=0.5, avg_tr_acc=0.163, avg_tr_loss=2.95] [A
Batch:  20%|#9        | 1792/9158 [19:09<1:18:40,  1.56it/s, train_loss=2.58, train_acc=0.25, avg_tr_acc=0.163, avg_tr_loss=2.95][A
Batch:  20%|#9        | 1808/9158 [19:19<1:18:29,  1.56it/s, train_loss=2.46, train_acc=0.25, avg_tr_acc=0.163, avg_tr_loss=2.95][A
Batch:  20%|#9        | 1824/9158 [19:29<1:18:20,  1.56it/s, train_loss=2.14, train_acc=0.25, avg_tr_acc=0.164, avg_tr_loss=2.94][A
Batch:  20%|#9        | 1824/9158 [19:40<1:18:20,  1.56it/s, train_loss=3.59, train_acc=0.125, avg_tr_acc=0.164, avg_tr_loss=2.94][A
Batch:  20%|##        | 1840/9158 [19:40<1:18:09,  1.56it/s, train_loss=2.17, train_acc=0.25, avg_tr_acc=0.164, avg_tr_loss=2.94] [A
Batch:  20%|##        | 1856/9158 [19:50<1:17:58,  1.56it/s, train_loss=2.4, train_acc=0.375, avg_tr_acc=0.164, avg_tr_loss=2.94][A
Batch:  20%|##        | 1872/9158 [20:00<1:17:46,  1.56it/s, train_loss=2.24, train_acc=0.125, avg_tr_acc=0.165, avg_tr_loss=2.93][A
Batch:  21%|##        | 1888/9158 [20:10<1:17:35,  1.56it/s, train_loss=2.43, train_acc=0.125, avg_tr_acc=0.164, avg_tr_loss=2.93][A
Batch:  21%|##        | 1904/9158 [20:21<1:17:25,  1.56it/s, train_loss=2.41, train_acc=0.25, avg_tr_acc=0.164, avg_tr_loss=2.93] [A
Batch:  21%|##        | 1920/9158 [20:31<1:17:15,  1.56it/s, train_loss=2.42, train_acc=0, avg_tr_acc=0.165, avg_tr_loss=2.93]   [A
Batch:  21%|##1       | 1936/9158 [20:41<1:17:06,  1.56it/s, train_loss=2.57, train_acc=0.125, avg_tr_acc=0.165, avg_tr_loss=2.93][A
Batch:  21%|##1       | 1952/9158 [20:51<1:16:57,  1.56it/s, train_loss=2.59, train_acc=0.25, avg_tr_acc=0.165, avg_tr_loss=2.92] [A
Batch:  21%|##1       | 1968/9158 [21:02<1:16:48,  1.56it/s, train_loss=1.94, train_acc=0.25, avg_tr_acc=0.165, avg_tr_loss=2.92][A
Batch:  22%|##1       | 1984/9158 [21:12<1:16:39,  1.56it/s, train_loss=2.93, train_acc=0, avg_tr_acc=0.165, avg_tr_loss=2.92]   [A
Batch:  22%|##1       | 2000/9158 [21:22<1:16:28,  1.56it/s, train_loss=2.22, train_acc=0, avg_tr_acc=0.165, avg_tr_loss=2.92][A
Batch:  22%|##2       | 2016/9158 [21:32<1:16:18,  1.56it/s, train_loss=2.54, train_acc=0, avg_tr_acc=0.165, avg_tr_loss=2.91][A
Batch:  22%|##2       | 2032/9158 [21:43<1:16:55,  1.54it/s, train_loss=2.73, train_acc=0.125, avg_tr_acc=0.165, avg_tr_loss=2.91][A
Batch:  22%|##2       | 2048/9158 [21:55<1:21:05,  1.46it/s, train_loss=2.9, train_acc=0.375, avg_tr_acc=0.165, avg_tr_loss=2.91] [A
Batch:  23%|##2       | 2063/9158 [22:05<1:20:28,  1.47it/s, train_loss=2.87, train_acc=0.375, avg_tr_acc=0.165, avg_tr_loss=2.91][A
Batch:  23%|##2       | 2079/9158 [22:16<1:18:53,  1.50it/s, train_loss=2.92, train_acc=0.25, avg_tr_acc=0.165, avg_tr_loss=2.91] [A
Batch:  23%|##2       | 2095/9158 [22:26<1:17:42,  1.51it/s, train_loss=3.31, train_acc=0.25, avg_tr_acc=0.166, avg_tr_loss=2.91][A
Batch:  23%|##3       | 2111/9158 [22:36<1:16:52,  1.53it/s, train_loss=2.99, train_acc=0.375, avg_tr_acc=0.166, avg_tr_loss=2.9][A
Batch:  23%|##3       | 2127/9158 [22:46<1:16:12,  1.54it/s, train_loss=2.16, train_acc=0.25, avg_tr_acc=0.166, avg_tr_loss=2.9] [A
Batch:  23%|##3       | 2143/9158 [22:57<1:15:40,  1.54it/s, train_loss=2.6, train_acc=0.125, avg_tr_acc=0.166, avg_tr_loss=2.9][A
Batch:  24%|##3       | 2159/9158 [23:07<1:15:15,  1.55it/s, train_loss=2.86, train_acc=0.25, avg_tr_acc=0.166, avg_tr_loss=2.9][A
Batch:  24%|##3       | 2175/9158 [23:17<1:14:55,  1.55it/s, train_loss=2.3, train_acc=0, avg_tr_acc=0.165, avg_tr_loss=2.9]    [A
Batch:  24%|##3       | 2191/9158 [23:27<1:14:38,  1.56it/s, train_loss=1.92, train_acc=0.375, avg_tr_acc=0.165, avg_tr_loss=2.9][A
Batch:  24%|##4       | 2207/9158 [23:38<1:14:24,  1.56it/s, train_loss=1.95, train_acc=0.5, avg_tr_acc=0.165, avg_tr_loss=2.9]  [A
Batch:  24%|##4       | 2223/9158 [23:48<1:14:09,  1.56it/s, train_loss=2.83, train_acc=0.125, avg_tr_acc=0.166, avg_tr_loss=2.89][A
Batch:  24%|##4       | 2239/9158 [23:58<1:13:57,  1.56it/s, train_loss=2.63, train_acc=0.375, avg_tr_acc=0.166, avg_tr_loss=2.89][A
Batch:  25%|##4       | 2255/9158 [24:08<1:13:45,  1.56it/s, train_loss=2.67, train_acc=0.375, avg_tr_acc=0.166, avg_tr_loss=2.89][A
Batch:  25%|##4       | 2271/9158 [24:19<1:13:34,  1.56it/s, train_loss=2.18, train_acc=0.125, avg_tr_acc=0.167, avg_tr_loss=2.89][A
Batch:  25%|##4       | 2287/9158 [24:29<1:13:23,  1.56it/s, train_loss=2.68, train_acc=0.25, avg_tr_acc=0.167, avg_tr_loss=2.88] [A
Batch:  25%|##5       | 2303/9158 [24:39<1:13:14,  1.56it/s, train_loss=2.78, train_acc=0.375, avg_tr_acc=0.167, avg_tr_loss=2.88][A
Batch:  25%|##5       | 2319/9158 [24:49<1:13:04,  1.56it/s, train_loss=2.14, train_acc=0.125, avg_tr_acc=0.167, avg_tr_loss=2.88][A
Batch:  25%|##5       | 2319/9158 [25:00<1:13:04,  1.56it/s, train_loss=2.19, train_acc=0.25, avg_tr_acc=0.167, avg_tr_loss=2.88] [A
Batch:  25%|##5       | 2335/9158 [25:00<1:12:53,  1.56it/s, train_loss=2.59, train_acc=0.125, avg_tr_acc=0.167, avg_tr_loss=2.88][A
Batch:  26%|##5       | 2351/9158 [25:10<1:12:43,  1.56it/s, train_loss=2.21, train_acc=0.375, avg_tr_acc=0.167, avg_tr_loss=2.87][A
Batch:  26%|##5       | 2367/9158 [25:20<1:12:32,  1.56it/s, train_loss=2.66, train_acc=0.125, avg_tr_acc=0.167, avg_tr_loss=2.87][A
Batch:  26%|##6       | 2383/9158 [25:30<1:12:21,  1.56it/s, train_loss=2.49, train_acc=0.375, avg_tr_acc=0.168, avg_tr_loss=2.87][A
Batch:  26%|##6       | 2399/9158 [25:41<1:12:11,  1.56it/s, train_loss=2.7, train_acc=0.125, avg_tr_acc=0.168, avg_tr_loss=2.87] [A
Batch:  26%|##6       | 2415/9158 [25:51<1:12:01,  1.56it/s, train_loss=2.21, train_acc=0, avg_tr_acc=0.168, avg_tr_loss=2.86]   [A
Batch:  27%|##6       | 2431/9158 [26:01<1:11:52,  1.56it/s, train_loss=2.29, train_acc=0, avg_tr_acc=0.168, avg_tr_loss=2.86][A
Batch:  27%|##6       | 2447/9158 [26:11<1:11:42,  1.56it/s, train_loss=2.39, train_acc=0.375, avg_tr_acc=0.168, avg_tr_loss=2.86][A
