/geode2/home/u080/skarukas/Carbonate/SITH/models/other_layers/interpolation.py:5: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  x = torch.tensor(x)
/geode2/home/u080/skarukas/Carbonate/SITH/models/other_layers/interpolation.py:6: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  y = torch.tensor(y)
/geode2/home/u080/skarukas/Carbonate/SITH/models/other_layers/ShiftedConv2d.py:33: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  self.shifts = torch.tensor(shifts)
Epoch:   0%|          | 0/40 [00:00<?, ?it/s]
Batch:  56%|#####5    | 5088/9158 [18:09<15:10,  4.47it/s, train_loss=2.24, train_acc=0.125, avg_tr_acc=0.182, avg_tr_loss=2.35][A
Batch:  56%|#####6    | 5137/9158 [18:28<14:41,  4.56it/s, train_loss=2.21, train_acc=0, avg_tr_acc=0.182, avg_tr_loss=2.35]    [A
Batch:  56%|#####6    | 5137/9158 [18:38<14:41,  4.56it/s, train_loss=2.27, train_acc=0.125, avg_tr_acc=0.182, avg_tr_loss=2.35][A
Batch:  57%|#####6    | 5185/9158 [18:38<18:10,  3.64it/s, train_loss=2.18, train_acc=0.25, avg_tr_acc=0.182, avg_tr_loss=2.35] [A
Batch:  57%|#####7    | 5234/9158 [18:49<16:38,  3.93it/s, train_loss=2.3, train_acc=0.125, avg_tr_acc=0.182, avg_tr_loss=2.35][A
Batch:  58%|#####7    | 5283/9158 [18:59<15:32,  4.16it/s, train_loss=2.27, train_acc=0.125, avg_tr_acc=0.181, avg_tr_loss=2.35][A
Batch:  58%|#####8    | 5332/9158 [19:09<14:43,  4.33it/s, train_loss=2.29, train_acc=0.375, avg_tr_acc=0.181, avg_tr_loss=2.35][A
Batch:  59%|#####8    | 5381/9158 [19:19<14:06,  4.46it/s, train_loss=2.33, train_acc=0.25, avg_tr_acc=0.181, avg_tr_loss=2.35] [A
Batch:  59%|#####9    | 5430/9158 [19:38<13:37,  4.56it/s, train_loss=2.16, train_acc=0.375, avg_tr_acc=0.181, avg_tr_loss=2.35][A
Batch:  59%|#####9    | 5430/9158 [19:48<13:37,  4.56it/s, train_loss=2.19, train_acc=0.25, avg_tr_acc=0.181, avg_tr_loss=2.35] [A
Batch:  60%|#####9    | 5478/9158 [19:48<16:42,  3.67it/s, train_loss=2.12, train_acc=0.125, avg_tr_acc=0.181, avg_tr_loss=2.35][A
Batch:  60%|######    | 5526/9158 [19:59<15:20,  3.95it/s, train_loss=2.49, train_acc=0.125, avg_tr_acc=0.181, avg_tr_loss=2.35][A
Batch:  61%|######    | 5574/9158 [20:09<14:20,  4.17it/s, train_loss=2.31, train_acc=0.125, avg_tr_acc=0.181, avg_tr_loss=2.35][A
Batch:  61%|######1   | 5623/9158 [20:19<13:34,  4.34it/s, train_loss=1.98, train_acc=0.5, avg_tr_acc=0.182, avg_tr_loss=2.34]  [A
Batch:  62%|######1   | 5672/9158 [20:29<12:59,  4.47it/s, train_loss=2.24, train_acc=0.125, avg_tr_acc=0.182, avg_tr_loss=2.34][A
Batch:  62%|######2   | 5720/9158 [20:39<12:33,  4.56it/s, train_loss=2.35, train_acc=0.25, avg_tr_acc=0.182, avg_tr_loss=2.34] [A
Batch:  63%|######2   | 5769/9158 [20:49<12:11,  4.63it/s, train_loss=2.32, train_acc=0, avg_tr_acc=0.182, avg_tr_loss=2.34]   [A
Batch:  64%|######3   | 5818/9158 [20:59<11:53,  4.68it/s, train_loss=2.25, train_acc=0.25, avg_tr_acc=0.182, avg_tr_loss=2.34][A
Batch:  64%|######4   | 5867/9158 [21:10<11:37,  4.72it/s, train_loss=2.56, train_acc=0, avg_tr_acc=0.182, avg_tr_loss=2.34]   [A
Batch:  65%|######4   | 5916/9158 [21:20<11:23,  4.74it/s, train_loss=2.1, train_acc=0.375, avg_tr_acc=0.182, avg_tr_loss=2.34][A
Batch:  65%|######5   | 5965/9158 [21:30<11:10,  4.76it/s, train_loss=2.52, train_acc=0.125, avg_tr_acc=0.181, avg_tr_loss=2.34][A
Batch:  66%|######5   | 6014/9158 [21:40<10:58,  4.77it/s, train_loss=2.31, train_acc=0, avg_tr_acc=0.181, avg_tr_loss=2.34]    [A
Batch:  66%|######6   | 6063/9158 [21:50<10:47,  4.78it/s, train_loss=2.36, train_acc=0, avg_tr_acc=0.182, avg_tr_loss=2.34][A
Batch:  67%|######6   | 6112/9158 [22:01<10:36,  4.79it/s, train_loss=2.31, train_acc=0.125, avg_tr_acc=0.182, avg_tr_loss=2.34][A
Batch:  67%|######7   | 6161/9158 [22:11<10:25,  4.79it/s, train_loss=2.04, train_acc=0.5, avg_tr_acc=0.182, avg_tr_loss=2.34]  [A
Batch:  68%|######7   | 6210/9158 [22:21<10:15,  4.79it/s, train_loss=2.33, train_acc=0.25, avg_tr_acc=0.182, avg_tr_loss=2.34][A
Batch:  68%|######8   | 6259/9158 [22:31<10:04,  4.80it/s, train_loss=2.05, train_acc=0.375, avg_tr_acc=0.182, avg_tr_loss=2.34][A
Batch:  69%|######8   | 6308/9158 [22:41<09:53,  4.80it/s, train_loss=2.39, train_acc=0.125, avg_tr_acc=0.182, avg_tr_loss=2.33][A
Batch:  69%|######9   | 6357/9158 [22:52<09:43,  4.80it/s, train_loss=2.49, train_acc=0.125, avg_tr_acc=0.182, avg_tr_loss=2.33][A
Batch:  70%|######9   | 6406/9158 [23:02<09:33,  4.80it/s, train_loss=2.52, train_acc=0, avg_tr_acc=0.181, avg_tr_loss=2.33]    [A
Batch:  70%|#######   | 6455/9158 [23:12<09:23,  4.80it/s, train_loss=2.25, train_acc=0.125, avg_tr_acc=0.181, avg_tr_loss=2.33][A
Batch:  71%|#######1  | 6504/9158 [23:22<09:12,  4.80it/s, train_loss=2.17, train_acc=0.125, avg_tr_acc=0.181, avg_tr_loss=2.33][A
Batch:  72%|#######1  | 6553/9158 [23:32<09:02,  4.80it/s, train_loss=2.42, train_acc=0, avg_tr_acc=0.181, avg_tr_loss=2.33]    [A
Batch:  72%|#######2  | 6602/9158 [23:43<08:52,  4.80it/s, train_loss=2.1, train_acc=0.125, avg_tr_acc=0.181, avg_tr_loss=2.33][A
Batch:  73%|#######2  | 6651/9158 [23:53<08:42,  4.80it/s, train_loss=2.27, train_acc=0.25, avg_tr_acc=0.181, avg_tr_loss=2.33][A
Batch:  73%|#######3  | 6700/9158 [24:03<08:31,  4.80it/s, train_loss=2.1, train_acc=0.25, avg_tr_acc=0.181, avg_tr_loss=2.33] [A
Batch:  74%|#######3  | 6749/9158 [24:13<08:21,  4.80it/s, train_loss=2.1, train_acc=0.375, avg_tr_acc=0.18, avg_tr_loss=2.33][A
Batch:  74%|#######4  | 6798/9158 [24:23<08:11,  4.80it/s, train_loss=2.05, train_acc=0.25, avg_tr_acc=0.18, avg_tr_loss=2.33][A
Batch:  75%|#######4  | 6847/9158 [24:34<08:01,  4.80it/s, train_loss=2.45, train_acc=0.125, avg_tr_acc=0.181, avg_tr_loss=2.33][A
Batch:  75%|#######5  | 6896/9158 [24:44<07:50,  4.80it/s, train_loss=2.34, train_acc=0.25, avg_tr_acc=0.181, avg_tr_loss=2.33] [A
Batch:  76%|#######5  | 6945/9158 [24:54<07:40,  4.80it/s, train_loss=2.17, train_acc=0.25, avg_tr_acc=0.18, avg_tr_loss=2.33] [A
Batch:  76%|#######6  | 6994/9158 [25:04<07:30,  4.80it/s, train_loss=2.31, train_acc=0.125, avg_tr_acc=0.18, avg_tr_loss=2.33][A
Batch:  77%|#######6  | 7043/9158 [25:14<07:20,  4.80it/s, train_loss=2.08, train_acc=0.25, avg_tr_acc=0.18, avg_tr_loss=2.33] [A
Batch:  77%|#######7  | 7092/9158 [25:25<07:10,  4.80it/s, train_loss=2.26, train_acc=0.125, avg_tr_acc=0.18, avg_tr_loss=2.33][A
Batch:  78%|#######7  | 7141/9158 [25:35<06:59,  4.80it/s, train_loss=2.24, train_acc=0.125, avg_tr_acc=0.181, avg_tr_loss=2.33][A
Batch:  79%|#######8  | 7190/9158 [25:45<06:49,  4.80it/s, train_loss=2.28, train_acc=0.125, avg_tr_acc=0.18, avg_tr_loss=2.33] [A
Batch:  79%|#######9  | 7239/9158 [25:55<06:39,  4.80it/s, train_loss=2.35, train_acc=0.125, avg_tr_acc=0.18, avg_tr_loss=2.33][A
Batch:  80%|#######9  | 7288/9158 [26:05<06:29,  4.80it/s, train_loss=2.25, train_acc=0.25, avg_tr_acc=0.18, avg_tr_loss=2.32] [A
Batch:  80%|########  | 7337/9158 [26:16<06:19,  4.80it/s, train_loss=2.29, train_acc=0, avg_tr_acc=0.18, avg_tr_loss=2.32]   [A
Batch:  81%|########  | 7386/9158 [26:26<06:09,  4.80it/s, train_loss=2.16, train_acc=0.25, avg_tr_acc=0.18, avg_tr_loss=2.32][A
Batch:  81%|########1 | 7435/9158 [26:36<05:58,  4.80it/s, train_loss=2.22, train_acc=0.125, avg_tr_acc=0.18, avg_tr_loss=2.32][A
Batch:  82%|########1 | 7484/9158 [26:46<05:48,  4.80it/s, train_loss=2.25, train_acc=0.125, avg_tr_acc=0.18, avg_tr_loss=2.32][A
