/geode2/home/u080/skarukas/Carbonate/SITH/models/other_layers/interpolation.py:5: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  x = torch.tensor(x)
/geode2/home/u080/skarukas/Carbonate/SITH/models/other_layers/interpolation.py:6: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  y = torch.tensor(y)
/geode2/home/u080/skarukas/Carbonate/SITH/models/other_layers/ShiftedConv2d.py:33: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  self.shifts = torch.tensor(shifts)
Epoch:   0%|          | 0/40 [00:00<?, ?it/s]
Batch:   9%|8         | 791/9158 [06:15<1:06:04,  2.11it/s, train_loss=2.44, train_acc=0.375, avg_tr_acc=0.163, avg_tr_loss=2.44][A
Batch:   9%|8         | 813/9158 [06:25<1:05:54,  2.11it/s, train_loss=2, train_acc=0.375, avg_tr_acc=0.164, avg_tr_loss=2.44]   [A
Batch:   9%|9         | 835/9158 [06:35<1:05:43,  2.11it/s, train_loss=2.57, train_acc=0, avg_tr_acc=0.163, avg_tr_loss=2.44] [A
Batch:   9%|9         | 857/9158 [06:46<1:05:32,  2.11it/s, train_loss=2.29, train_acc=0, avg_tr_acc=0.162, avg_tr_loss=2.43][A
Batch:  10%|9         | 879/9158 [06:56<1:05:22,  2.11it/s, train_loss=2.04, train_acc=0.25, avg_tr_acc=0.162, avg_tr_loss=2.43][A
Batch:  10%|9         | 901/9158 [07:07<1:05:11,  2.11it/s, train_loss=2.5, train_acc=0.125, avg_tr_acc=0.16, avg_tr_loss=2.43] [A
Batch:  10%|#         | 923/9158 [07:17<1:05:01,  2.11it/s, train_loss=2.15, train_acc=0.125, avg_tr_acc=0.16, avg_tr_loss=2.43][A
Batch:  10%|#         | 945/9158 [07:27<1:04:51,  2.11it/s, train_loss=2.35, train_acc=0.125, avg_tr_acc=0.16, avg_tr_loss=2.42][A
Batch:  11%|#         | 967/9158 [07:38<1:04:40,  2.11it/s, train_loss=2.29, train_acc=0.125, avg_tr_acc=0.16, avg_tr_loss=2.42][A
Batch:  11%|#         | 989/9158 [07:48<1:04:30,  2.11it/s, train_loss=2.29, train_acc=0, avg_tr_acc=0.16, avg_tr_loss=2.42]    [A
Batch:  11%|#1        | 1011/9158 [07:59<1:04:20,  2.11it/s, train_loss=1.99, train_acc=0.375, avg_tr_acc=0.16, avg_tr_loss=2.42][A
Batch:  11%|#1        | 1033/9158 [08:09<1:04:09,  2.11it/s, train_loss=2.3, train_acc=0, avg_tr_acc=0.161, avg_tr_loss=2.41]    [A
Batch:  11%|#1        | 1033/9158 [08:19<1:04:09,  2.11it/s, train_loss=2.14, train_acc=0.375, avg_tr_acc=0.161, avg_tr_loss=2.41][A
Batch:  12%|#1        | 1055/9158 [08:20<1:03:58,  2.11it/s, train_loss=2.2, train_acc=0.125, avg_tr_acc=0.161, avg_tr_loss=2.41] [A
Batch:  12%|#1        | 1077/9158 [08:30<1:03:47,  2.11it/s, train_loss=2.24, train_acc=0.125, avg_tr_acc=0.161, avg_tr_loss=2.41][A
Batch:  12%|#2        | 1099/9158 [08:40<1:03:37,  2.11it/s, train_loss=2.46, train_acc=0.25, avg_tr_acc=0.162, avg_tr_loss=2.41] [A
Batch:  12%|#2        | 1121/9158 [08:51<1:03:27,  2.11it/s, train_loss=2.29, train_acc=0, avg_tr_acc=0.161, avg_tr_loss=2.4]    [A
Batch:  12%|#2        | 1143/9158 [09:01<1:03:16,  2.11it/s, train_loss=2.24, train_acc=0.125, avg_tr_acc=0.16, avg_tr_loss=2.4][A
Batch:  13%|#2        | 1165/9158 [09:12<1:03:06,  2.11it/s, train_loss=2.22, train_acc=0.25, avg_tr_acc=0.16, avg_tr_loss=2.4] [A
Batch:  13%|#2        | 1187/9158 [09:22<1:02:55,  2.11it/s, train_loss=2.13, train_acc=0.25, avg_tr_acc=0.16, avg_tr_loss=2.4][A
Batch:  13%|#3        | 1209/9158 [09:33<1:02:45,  2.11it/s, train_loss=2.41, train_acc=0, avg_tr_acc=0.16, avg_tr_loss=2.4]   [A
Batch:  13%|#3        | 1231/9158 [09:43<1:02:34,  2.11it/s, train_loss=1.93, train_acc=0.375, avg_tr_acc=0.161, avg_tr_loss=2.4][A
Batch:  14%|#3        | 1253/9158 [09:53<1:02:25,  2.11it/s, train_loss=2.09, train_acc=0.375, avg_tr_acc=0.161, avg_tr_loss=2.39][A
Batch:  14%|#3        | 1275/9158 [10:04<1:02:14,  2.11it/s, train_loss=2.31, train_acc=0.125, avg_tr_acc=0.162, avg_tr_loss=2.39][A
Batch:  14%|#4        | 1297/9158 [10:14<1:02:04,  2.11it/s, train_loss=2.11, train_acc=0.25, avg_tr_acc=0.161, avg_tr_loss=2.39] [A
Batch:  14%|#4        | 1319/9158 [10:25<1:01:54,  2.11it/s, train_loss=2.31, train_acc=0, avg_tr_acc=0.161, avg_tr_loss=2.39]   [A
Batch:  15%|#4        | 1341/9158 [10:35<1:01:44,  2.11it/s, train_loss=2.44, train_acc=0, avg_tr_acc=0.162, avg_tr_loss=2.39][A
Batch:  15%|#4        | 1363/9158 [10:46<1:01:33,  2.11it/s, train_loss=2.32, train_acc=0.25, avg_tr_acc=0.162, avg_tr_loss=2.39][A
Batch:  15%|#5        | 1385/9158 [10:56<1:01:23,  2.11it/s, train_loss=2.5, train_acc=0.125, avg_tr_acc=0.163, avg_tr_loss=2.38][A
Batch:  15%|#5        | 1407/9158 [11:06<1:01:13,  2.11it/s, train_loss=2.15, train_acc=0.25, avg_tr_acc=0.163, avg_tr_loss=2.38][A
Batch:  16%|#5        | 1429/9158 [11:17<1:01:02,  2.11it/s, train_loss=2.27, train_acc=0, avg_tr_acc=0.163, avg_tr_loss=2.38]   [A
Batch:  16%|#5        | 1451/9158 [11:27<1:00:52,  2.11it/s, train_loss=1.97, train_acc=0.25, avg_tr_acc=0.164, avg_tr_loss=2.38][A
Batch:  16%|#6        | 1473/9158 [11:38<1:00:41,  2.11it/s, train_loss=2.24, train_acc=0.125, avg_tr_acc=0.165, avg_tr_loss=2.38][A
Batch:  16%|#6        | 1495/9158 [11:48<1:00:30,  2.11it/s, train_loss=1.99, train_acc=0.5, avg_tr_acc=0.164, avg_tr_loss=2.37]  [A
Batch:  17%|#6        | 1517/9158 [11:58<1:00:19,  2.11it/s, train_loss=2.3, train_acc=0.125, avg_tr_acc=0.165, avg_tr_loss=2.37][A
Batch:  17%|#6        | 1539/9158 [12:09<1:00:09,  2.11it/s, train_loss=2.47, train_acc=0, avg_tr_acc=0.165, avg_tr_loss=2.37]   [A
Batch:  17%|#7        | 1561/9158 [12:19<59:59,  2.11it/s, train_loss=2.55, train_acc=0.25, avg_tr_acc=0.165, avg_tr_loss=2.37][A
Batch:  17%|#7        | 1561/9158 [12:29<59:59,  2.11it/s, train_loss=2.08, train_acc=0.125, avg_tr_acc=0.165, avg_tr_loss=2.37][A
Batch:  17%|#7        | 1583/9158 [12:30<59:49,  2.11it/s, train_loss=2.31, train_acc=0.125, avg_tr_acc=0.165, avg_tr_loss=2.37][A
Batch:  18%|#7        | 1605/9158 [12:40<59:38,  2.11it/s, train_loss=2.17, train_acc=0.25, avg_tr_acc=0.166, avg_tr_loss=2.37] [A
Batch:  18%|#7        | 1627/9158 [12:51<59:28,  2.11it/s, train_loss=2.42, train_acc=0.125, avg_tr_acc=0.166, avg_tr_loss=2.37][A
Batch:  18%|#8        | 1649/9158 [13:01<59:18,  2.11it/s, train_loss=2.72, train_acc=0, avg_tr_acc=0.166, avg_tr_loss=2.36]    [A
Batch:  18%|#8        | 1671/9158 [13:11<59:07,  2.11it/s, train_loss=2.2, train_acc=0.125, avg_tr_acc=0.166, avg_tr_loss=2.36][A
Batch:  18%|#8        | 1693/9158 [13:22<58:57,  2.11it/s, train_loss=2.48, train_acc=0.125, avg_tr_acc=0.167, avg_tr_loss=2.36][A
Batch:  19%|#8        | 1715/9158 [13:32<58:46,  2.11it/s, train_loss=2.27, train_acc=0.25, avg_tr_acc=0.167, avg_tr_loss=2.36] [A
Batch:  19%|#8        | 1737/9158 [13:43<58:36,  2.11it/s, train_loss=2.37, train_acc=0.375, avg_tr_acc=0.167, avg_tr_loss=2.36][A
Batch:  19%|#9        | 1759/9158 [13:53<58:25,  2.11it/s, train_loss=2.34, train_acc=0.125, avg_tr_acc=0.167, avg_tr_loss=2.36][A
Batch:  19%|#9        | 1781/9158 [14:04<58:14,  2.11it/s, train_loss=2.01, train_acc=0.375, avg_tr_acc=0.167, avg_tr_loss=2.36][A
Batch:  20%|#9        | 1803/9158 [14:14<58:04,  2.11it/s, train_loss=2.32, train_acc=0.375, avg_tr_acc=0.167, avg_tr_loss=2.36][A
Batch:  20%|#9        | 1825/9158 [14:24<57:53,  2.11it/s, train_loss=1.92, train_acc=0.375, avg_tr_acc=0.167, avg_tr_loss=2.36][A
Batch:  20%|##        | 1847/9158 [14:35<57:43,  2.11it/s, train_loss=2.4, train_acc=0, avg_tr_acc=0.168, avg_tr_loss=2.36]     [A
Batch:  20%|##        | 1869/9158 [14:45<57:33,  2.11it/s, train_loss=2.3, train_acc=0.125, avg_tr_acc=0.167, avg_tr_loss=2.36][A
Batch:  21%|##        | 1891/9158 [14:56<57:22,  2.11it/s, train_loss=2.17, train_acc=0, avg_tr_acc=0.167, avg_tr_loss=2.35]   [A
Batch:  21%|##        | 1913/9158 [15:06<57:11,  2.11it/s, train_loss=1.75, train_acc=0.375, avg_tr_acc=0.168, avg_tr_loss=2.35][A
Batch:  21%|##1       | 1935/9158 [15:17<57:01,  2.11it/s, train_loss=2.62, train_acc=0.125, avg_tr_acc=0.168, avg_tr_loss=2.35][A
Batch:  21%|##1       | 1957/9158 [15:27<56:51,  2.11it/s, train_loss=2.14, train_acc=0.375, avg_tr_acc=0.168, avg_tr_loss=2.35][A
Batch:  22%|##1       | 1979/9158 [15:37<56:41,  2.11it/s, train_loss=2.14, train_acc=0, avg_tr_acc=0.168, avg_tr_loss=2.35]    [A
Batch:  22%|##1       | 2001/9158 [15:48<56:31,  2.11it/s, train_loss=2.43, train_acc=0.125, avg_tr_acc=0.168, avg_tr_loss=2.35][A
Batch:  22%|##2       | 2023/9158 [15:58<56:21,  2.11it/s, train_loss=2.16, train_acc=0.375, avg_tr_acc=0.168, avg_tr_loss=2.35][A
Batch:  22%|##2       | 2045/9158 [16:09<56:11,  2.11it/s, train_loss=2.19, train_acc=0.25, avg_tr_acc=0.168, avg_tr_loss=2.35] [A
Batch:  23%|##2       | 2067/9158 [16:19<56:00,  2.11it/s, train_loss=2.12, train_acc=0.125, avg_tr_acc=0.168, avg_tr_loss=2.35][A
Batch:  23%|##2       | 2067/9158 [16:30<56:00,  2.11it/s, train_loss=2.3, train_acc=0.125, avg_tr_acc=0.168, avg_tr_loss=2.35] [A
Batch:  23%|##2       | 2089/9158 [16:30<55:50,  2.11it/s, train_loss=2.43, train_acc=0.125, avg_tr_acc=0.168, avg_tr_loss=2.35][A
Batch:  23%|##3       | 2111/9158 [16:40<55:39,  2.11it/s, train_loss=2.4, train_acc=0.125, avg_tr_acc=0.168, avg_tr_loss=2.35] [A
Batch:  23%|##3       | 2133/9158 [16:50<55:28,  2.11it/s, train_loss=2.26, train_acc=0.25, avg_tr_acc=0.168, avg_tr_loss=2.35][A
Batch:  24%|##3       | 2155/9158 [17:01<55:17,  2.11it/s, train_loss=2.51, train_acc=0.25, avg_tr_acc=0.168, avg_tr_loss=2.34][A
Batch:  24%|##3       | 2177/9158 [17:11<55:06,  2.11it/s, train_loss=1.78, train_acc=0.375, avg_tr_acc=0.168, avg_tr_loss=2.34][A
Batch:  24%|##4       | 2199/9158 [17:22<54:56,  2.11it/s, train_loss=2.06, train_acc=0.25, avg_tr_acc=0.168, avg_tr_loss=2.34] [A
Batch:  24%|##4       | 2221/9158 [17:32<54:46,  2.11it/s, train_loss=2.12, train_acc=0.125, avg_tr_acc=0.168, avg_tr_loss=2.34][A
Batch:  24%|##4       | 2243/9158 [17:42<54:35,  2.11it/s, train_loss=2.48, train_acc=0, avg_tr_acc=0.168, avg_tr_loss=2.34]    [A
Batch:  25%|##4       | 2265/9158 [17:53<54:25,  2.11it/s, train_loss=2.38, train_acc=0.125, avg_tr_acc=0.168, avg_tr_loss=2.34][A
Batch:  25%|##4       | 2287/9158 [18:03<54:14,  2.11it/s, train_loss=2.3, train_acc=0.375, avg_tr_acc=0.168, avg_tr_loss=2.34] [A
Batch:  25%|##5       | 2309/9158 [18:14<54:04,  2.11it/s, train_loss=2.22, train_acc=0.25, avg_tr_acc=0.169, avg_tr_loss=2.34][A
Batch:  25%|##5       | 2331/9158 [18:24<53:53,  2.11it/s, train_loss=2.14, train_acc=0.25, avg_tr_acc=0.169, avg_tr_loss=2.34][A
Batch:  26%|##5       | 2353/9158 [18:35<53:42,  2.11it/s, train_loss=2.49, train_acc=0.125, avg_tr_acc=0.169, avg_tr_loss=2.34][A
Batch:  26%|##5       | 2375/9158 [18:45<53:32,  2.11it/s, train_loss=2.91, train_acc=0, avg_tr_acc=0.169, avg_tr_loss=2.34]    [A
Batch:  26%|##6       | 2397/9158 [18:55<53:22,  2.11it/s, train_loss=2.36, train_acc=0.25, avg_tr_acc=0.169, avg_tr_loss=2.34][A
Batch:  26%|##6       | 2419/9158 [19:06<53:12,  2.11it/s, train_loss=2.04, train_acc=0.25, avg_tr_acc=0.169, avg_tr_loss=2.34][A
Batch:  27%|##6       | 2441/9158 [19:16<53:02,  2.11it/s, train_loss=2.24, train_acc=0.375, avg_tr_acc=0.169, avg_tr_loss=2.34][A
Batch:  27%|##6       | 2463/9158 [19:27<52:51,  2.11it/s, train_loss=2.33, train_acc=0.25, avg_tr_acc=0.17, avg_tr_loss=2.34]  [A
Batch:  27%|##7       | 2485/9158 [19:37<52:41,  2.11it/s, train_loss=1.77, train_acc=0.375, avg_tr_acc=0.17, avg_tr_loss=2.33][A
Batch:  27%|##7       | 2507/9158 [19:48<52:31,  2.11it/s, train_loss=2.38, train_acc=0.25, avg_tr_acc=0.17, avg_tr_loss=2.33] [A
Batch:  28%|##7       | 2529/9158 [19:58<52:20,  2.11it/s, train_loss=1.87, train_acc=0.5, avg_tr_acc=0.17, avg_tr_loss=2.33] [A
Batch:  28%|##7       | 2551/9158 [20:08<52:09,  2.11it/s, train_loss=2.12, train_acc=0.125, avg_tr_acc=0.17, avg_tr_loss=2.33][A
Batch:  28%|##8       | 2573/9158 [20:19<51:59,  2.11it/s, train_loss=2.09, train_acc=0.25, avg_tr_acc=0.17, avg_tr_loss=2.33] [A
Batch:  28%|##8       | 2595/9158 [20:29<51:50,  2.11it/s, train_loss=2.33, train_acc=0.125, avg_tr_acc=0.17, avg_tr_loss=2.33][A
Batch:  28%|##8       | 2595/9158 [20:40<51:50,  2.11it/s, train_loss=1.9, train_acc=0.25, avg_tr_acc=0.171, avg_tr_loss=2.33] [A
Batch:  29%|##8       | 2617/9158 [20:40<51:38,  2.11it/s, train_loss=2.38, train_acc=0.125, avg_tr_acc=0.171, avg_tr_loss=2.33][A
Batch:  29%|##8       | 2639/9158 [20:50<51:28,  2.11it/s, train_loss=2.15, train_acc=0.375, avg_tr_acc=0.171, avg_tr_loss=2.33][A
Batch:  29%|##9       | 2661/9158 [21:00<51:18,  2.11it/s, train_loss=2.5, train_acc=0.125, avg_tr_acc=0.171, avg_tr_loss=2.33] [A
Batch:  29%|##9       | 2683/9158 [21:11<51:07,  2.11it/s, train_loss=2.22, train_acc=0, avg_tr_acc=0.171, avg_tr_loss=2.33]   [A
Batch:  30%|##9       | 2705/9158 [21:21<50:56,  2.11it/s, train_loss=2.14, train_acc=0.125, avg_tr_acc=0.171, avg_tr_loss=2.33][A
Batch:  30%|##9       | 2727/9158 [21:32<50:46,  2.11it/s, train_loss=2.34, train_acc=0, avg_tr_acc=0.172, avg_tr_loss=2.33]    [A
Batch:  30%|###       | 2749/9158 [21:42<50:36,  2.11it/s, train_loss=1.93, train_acc=0.375, avg_tr_acc=0.171, avg_tr_loss=2.33][A
Batch:  30%|###       | 2771/9158 [21:53<50:25,  2.11it/s, train_loss=2.36, train_acc=0.375, avg_tr_acc=0.171, avg_tr_loss=2.33][A
Batch:  30%|###       | 2793/9158 [22:03<50:14,  2.11it/s, train_loss=2.04, train_acc=0.25, avg_tr_acc=0.171, avg_tr_loss=2.33] [A
Batch:  31%|###       | 2815/9158 [22:13<50:05,  2.11it/s, train_loss=2.12, train_acc=0, avg_tr_acc=0.172, avg_tr_loss=2.33]   [A
Batch:  31%|###       | 2837/9158 [22:24<49:54,  2.11it/s, train_loss=1.94, train_acc=0.375, avg_tr_acc=0.172, avg_tr_loss=2.32][A
Batch:  31%|###1      | 2859/9158 [22:34<49:43,  2.11it/s, train_loss=2.49, train_acc=0.125, avg_tr_acc=0.173, avg_tr_loss=2.32][A
Batch:  31%|###1      | 2881/9158 [22:45<49:32,  2.11it/s, train_loss=2.1, train_acc=0.25, avg_tr_acc=0.173, avg_tr_loss=2.32]  [A
Batch:  32%|###1      | 2903/9158 [22:55<49:22,  2.11it/s, train_loss=2.26, train_acc=0.125, avg_tr_acc=0.173, avg_tr_loss=2.32][A
Batch:  32%|###1      | 2925/9158 [23:06<49:12,  2.11it/s, train_loss=2.25, train_acc=0.25, avg_tr_acc=0.173, avg_tr_loss=2.32] [A
Batch:  32%|###2      | 2947/9158 [23:16<49:01,  2.11it/s, train_loss=1.81, train_acc=0.25, avg_tr_acc=0.173, avg_tr_loss=2.32][A
Batch:  32%|###2      | 2969/9158 [23:26<48:51,  2.11it/s, train_loss=1.94, train_acc=0.25, avg_tr_acc=0.173, avg_tr_loss=2.32][A
Batch:  33%|###2      | 2991/9158 [23:37<48:40,  2.11it/s, train_loss=2.28, train_acc=0.125, avg_tr_acc=0.173, avg_tr_loss=2.32][A
Batch:  33%|###2      | 3013/9158 [23:47<48:30,  2.11it/s, train_loss=2.12, train_acc=0.125, avg_tr_acc=0.173, avg_tr_loss=2.32][A
Batch:  33%|###3      | 3035/9158 [23:58<48:19,  2.11it/s, train_loss=2.51, train_acc=0.125, avg_tr_acc=0.173, avg_tr_loss=2.32][A
Batch:  33%|###3      | 3057/9158 [24:08<48:09,  2.11it/s, train_loss=2.66, train_acc=0.125, avg_tr_acc=0.173, avg_tr_loss=2.32][A
Batch:  34%|###3      | 3079/9158 [24:18<47:59,  2.11it/s, train_loss=1.99, train_acc=0.375, avg_tr_acc=0.173, avg_tr_loss=2.32][A
Batch:  34%|###3      | 3101/9158 [24:29<47:49,  2.11it/s, train_loss=2.21, train_acc=0, avg_tr_acc=0.173, avg_tr_loss=2.32]    [A
Batch:  34%|###4      | 3123/9158 [24:39<47:38,  2.11it/s, train_loss=2.22, train_acc=0.25, avg_tr_acc=0.174, avg_tr_loss=2.32][A
Batch:  34%|###4      | 3123/9158 [24:50<47:38,  2.11it/s, train_loss=2.29, train_acc=0.375, avg_tr_acc=0.174, avg_tr_loss=2.32][A
Batch:  34%|###4      | 3145/9158 [24:50<47:28,  2.11it/s, train_loss=2.13, train_acc=0.25, avg_tr_acc=0.174, avg_tr_loss=2.32] [A
Batch:  35%|###4      | 3167/9158 [25:00<47:17,  2.11it/s, train_loss=2.15, train_acc=0.125, avg_tr_acc=0.174, avg_tr_loss=2.32][A
Batch:  35%|###4      | 3189/9158 [25:11<47:07,  2.11it/s, train_loss=1.84, train_acc=0.375, avg_tr_acc=0.174, avg_tr_loss=2.31][A
Batch:  35%|###5      | 3211/9158 [25:21<46:57,  2.11it/s, train_loss=2.37, train_acc=0.125, avg_tr_acc=0.174, avg_tr_loss=2.31][A
Batch:  35%|###5      | 3233/9158 [25:31<46:47,  2.11it/s, train_loss=2.51, train_acc=0.25, avg_tr_acc=0.174, avg_tr_loss=2.31] [A
Batch:  36%|###5      | 3255/9158 [25:42<46:41,  2.11it/s, train_loss=2.41, train_acc=0, avg_tr_acc=0.175, avg_tr_loss=2.31]   [A
Batch:  36%|###5      | 3277/9158 [25:52<46:29,  2.11it/s, train_loss=2.34, train_acc=0.125, avg_tr_acc=0.175, avg_tr_loss=2.31][A
Batch:  36%|###6      | 3299/9158 [26:03<46:18,  2.11it/s, train_loss=2.08, train_acc=0.25, avg_tr_acc=0.175, avg_tr_loss=2.31] [A
Batch:  36%|###6      | 3321/9158 [26:13<46:06,  2.11it/s, train_loss=2.21, train_acc=0.125, avg_tr_acc=0.175, avg_tr_loss=2.31][A
Batch:  37%|###6      | 3343/9158 [26:24<45:55,  2.11it/s, train_loss=2.48, train_acc=0.5, avg_tr_acc=0.176, avg_tr_loss=2.31]  [A
