/geode2/home/u080/skarukas/Carbonate/SITH/models/other_layers/interpolation.py:5: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  x = torch.tensor(x)
/geode2/home/u080/skarukas/Carbonate/SITH/models/other_layers/interpolation.py:6: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  y = torch.tensor(y)
/geode2/home/u080/skarukas/Carbonate/SITH/models/other_layers/ShiftedConv2d.py:33: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  self.shifts = torch.tensor(shifts)
Epoch:   0%|          | 0/40 [00:00<?, ?it/s]
Batch:   3%|3         | 299/9158 [01:41<49:54,  2.96it/s, train_loss=2.29, train_acc=0.125, avg_tr_acc=0.17, avg_tr_loss=2.57][A
Batch:   4%|3         | 329/9158 [01:51<49:43,  2.96it/s, train_loss=2.15, train_acc=0.25, avg_tr_acc=0.175, avg_tr_loss=2.54][A
Batch:   4%|3         | 359/9158 [02:01<49:34,  2.96it/s, train_loss=2.27, train_acc=0.125, avg_tr_acc=0.177, avg_tr_loss=2.52][A
Batch:   4%|4         | 389/9158 [02:11<49:23,  2.96it/s, train_loss=2.56, train_acc=0.125, avg_tr_acc=0.174, avg_tr_loss=2.5] [A
Batch:   5%|4         | 419/9158 [02:21<49:14,  2.96it/s, train_loss=2.22, train_acc=0.375, avg_tr_acc=0.176, avg_tr_loss=2.48][A
Batch:   5%|4         | 449/9158 [02:32<49:03,  2.96it/s, train_loss=2.42, train_acc=0.125, avg_tr_acc=0.178, avg_tr_loss=2.47][A
Batch:   5%|5         | 479/9158 [02:42<48:53,  2.96it/s, train_loss=2.39, train_acc=0.125, avg_tr_acc=0.178, avg_tr_loss=2.46][A
Batch:   6%|5         | 509/9158 [02:52<48:43,  2.96it/s, train_loss=2.23, train_acc=0.25, avg_tr_acc=0.178, avg_tr_loss=2.45] [A
Batch:   6%|5         | 539/9158 [03:02<48:33,  2.96it/s, train_loss=1.99, train_acc=0.375, avg_tr_acc=0.178, avg_tr_loss=2.44][A
Batch:   6%|6         | 569/9158 [03:12<48:22,  2.96it/s, train_loss=2.23, train_acc=0.125, avg_tr_acc=0.178, avg_tr_loss=2.43][A
Batch:   7%|6         | 599/9158 [03:22<48:12,  2.96it/s, train_loss=2.25, train_acc=0.25, avg_tr_acc=0.176, avg_tr_loss=2.43] [A
Batch:   7%|6         | 629/9158 [03:32<48:02,  2.96it/s, train_loss=2.29, train_acc=0.125, avg_tr_acc=0.175, avg_tr_loss=2.42][A
Batch:   7%|7         | 659/9158 [03:43<47:52,  2.96it/s, train_loss=2.22, train_acc=0.25, avg_tr_acc=0.176, avg_tr_loss=2.41] [A
Batch:   8%|7         | 689/9158 [03:53<47:42,  2.96it/s, train_loss=2.29, train_acc=0.125, avg_tr_acc=0.176, avg_tr_loss=2.41][A
Batch:   8%|7         | 719/9158 [04:03<47:31,  2.96it/s, train_loss=2.3, train_acc=0.125, avg_tr_acc=0.175, avg_tr_loss=2.4]  [A
Batch:   8%|8         | 749/9158 [04:13<47:21,  2.96it/s, train_loss=2.2, train_acc=0.25, avg_tr_acc=0.175, avg_tr_loss=2.39][A
Batch:   9%|8         | 779/9158 [04:23<47:11,  2.96it/s, train_loss=2.26, train_acc=0.125, avg_tr_acc=0.176, avg_tr_loss=2.39][A
Batch:   9%|8         | 809/9158 [04:33<47:01,  2.96it/s, train_loss=2.44, train_acc=0.125, avg_tr_acc=0.177, avg_tr_loss=2.38][A
Batch:   9%|9         | 839/9158 [04:43<46:50,  2.96it/s, train_loss=2.53, train_acc=0, avg_tr_acc=0.178, avg_tr_loss=2.38]    [A
Batch:   9%|9         | 869/9158 [04:54<46:40,  2.96it/s, train_loss=2.54, train_acc=0, avg_tr_acc=0.178, avg_tr_loss=2.37][A
Batch:  10%|9         | 899/9158 [05:04<46:30,  2.96it/s, train_loss=2.13, train_acc=0, avg_tr_acc=0.178, avg_tr_loss=2.37][A
Batch:  10%|#         | 929/9158 [05:14<46:20,  2.96it/s, train_loss=2.14, train_acc=0.25, avg_tr_acc=0.177, avg_tr_loss=2.37][A
Batch:  10%|#         | 959/9158 [05:24<46:10,  2.96it/s, train_loss=2.31, train_acc=0.25, avg_tr_acc=0.178, avg_tr_loss=2.36][A
Batch:  11%|#         | 989/9158 [05:34<45:59,  2.96it/s, train_loss=2.03, train_acc=0.25, avg_tr_acc=0.178, avg_tr_loss=2.36][A
Batch:  11%|#1        | 1019/9158 [05:44<45:50,  2.96it/s, train_loss=2.47, train_acc=0.25, avg_tr_acc=0.178, avg_tr_loss=2.36][A
Batch:  11%|#1        | 1049/9158 [05:54<45:40,  2.96it/s, train_loss=2.37, train_acc=0.125, avg_tr_acc=0.179, avg_tr_loss=2.35][A
Batch:  12%|#1        | 1079/9158 [06:05<45:30,  2.96it/s, train_loss=2.35, train_acc=0, avg_tr_acc=0.179, avg_tr_loss=2.35]    [A
Batch:  12%|#2        | 1109/9158 [06:15<45:19,  2.96it/s, train_loss=2.27, train_acc=0.375, avg_tr_acc=0.178, avg_tr_loss=2.35][A
Batch:  12%|#2        | 1139/9158 [06:25<45:10,  2.96it/s, train_loss=2.31, train_acc=0.25, avg_tr_acc=0.178, avg_tr_loss=2.34] [A
Batch:  13%|#2        | 1169/9158 [06:35<44:59,  2.96it/s, train_loss=2.08, train_acc=0.25, avg_tr_acc=0.179, avg_tr_loss=2.34][A
Batch:  13%|#3        | 1199/9158 [06:45<44:49,  2.96it/s, train_loss=1.89, train_acc=0.375, avg_tr_acc=0.179, avg_tr_loss=2.34][A
Batch:  13%|#3        | 1229/9158 [06:55<44:38,  2.96it/s, train_loss=2.04, train_acc=0.25, avg_tr_acc=0.18, avg_tr_loss=2.33]  [A
Batch:  14%|#3        | 1259/9158 [07:05<44:28,  2.96it/s, train_loss=2.18, train_acc=0.25, avg_tr_acc=0.18, avg_tr_loss=2.33][A
Batch:  14%|#4        | 1289/9158 [07:15<44:18,  2.96it/s, train_loss=2.07, train_acc=0.125, avg_tr_acc=0.18, avg_tr_loss=2.33][A
Batch:  14%|#4        | 1319/9158 [07:26<44:07,  2.96it/s, train_loss=2.2, train_acc=0.25, avg_tr_acc=0.179, avg_tr_loss=2.33] [A
Batch:  15%|#4        | 1349/9158 [07:36<43:58,  2.96it/s, train_loss=2.23, train_acc=0.25, avg_tr_acc=0.179, avg_tr_loss=2.33][A
Batch:  15%|#5        | 1379/9158 [07:46<43:48,  2.96it/s, train_loss=2.11, train_acc=0.125, avg_tr_acc=0.179, avg_tr_loss=2.33][A
Batch:  15%|#5        | 1409/9158 [07:56<43:38,  2.96it/s, train_loss=2.39, train_acc=0, avg_tr_acc=0.18, avg_tr_loss=2.32]     [A
Batch:  16%|#5        | 1439/9158 [08:06<43:28,  2.96it/s, train_loss=2.09, train_acc=0.25, avg_tr_acc=0.18, avg_tr_loss=2.32][A
Batch:  16%|#6        | 1469/9158 [08:16<43:18,  2.96it/s, train_loss=2.07, train_acc=0.25, avg_tr_acc=0.181, avg_tr_loss=2.32][A
Batch:  16%|#6        | 1499/9158 [08:26<43:07,  2.96it/s, train_loss=2.34, train_acc=0.25, avg_tr_acc=0.18, avg_tr_loss=2.32] [A
Batch:  17%|#6        | 1529/9158 [08:37<42:57,  2.96it/s, train_loss=2.06, train_acc=0.125, avg_tr_acc=0.181, avg_tr_loss=2.31][A
Batch:  17%|#7        | 1559/9158 [08:47<42:47,  2.96it/s, train_loss=2.28, train_acc=0.125, avg_tr_acc=0.181, avg_tr_loss=2.31][A
Batch:  17%|#7        | 1589/9158 [08:57<42:37,  2.96it/s, train_loss=2.12, train_acc=0.125, avg_tr_acc=0.182, avg_tr_loss=2.31][A
Batch:  18%|#7        | 1619/9158 [09:07<42:26,  2.96it/s, train_loss=2.21, train_acc=0.375, avg_tr_acc=0.182, avg_tr_loss=2.31][A
Batch:  18%|#8        | 1649/9158 [09:17<42:16,  2.96it/s, train_loss=2.34, train_acc=0.125, avg_tr_acc=0.182, avg_tr_loss=2.31][A
Batch:  18%|#8        | 1679/9158 [09:27<42:06,  2.96it/s, train_loss=2.19, train_acc=0.25, avg_tr_acc=0.183, avg_tr_loss=2.31] [A
Batch:  19%|#8        | 1709/9158 [09:37<41:56,  2.96it/s, train_loss=2.46, train_acc=0.125, avg_tr_acc=0.184, avg_tr_loss=2.3][A
Batch:  19%|#8        | 1739/9158 [09:47<41:46,  2.96it/s, train_loss=2.27, train_acc=0.125, avg_tr_acc=0.184, avg_tr_loss=2.3][A
Batch:  19%|#9        | 1769/9158 [09:58<41:36,  2.96it/s, train_loss=2, train_acc=0.375, avg_tr_acc=0.184, avg_tr_loss=2.3]   [A
Batch:  20%|#9        | 1799/9158 [10:08<41:25,  2.96it/s, train_loss=2.3, train_acc=0, avg_tr_acc=0.184, avg_tr_loss=2.3]  [A
Batch:  20%|#9        | 1829/9158 [10:18<41:16,  2.96it/s, train_loss=2.58, train_acc=0.125, avg_tr_acc=0.184, avg_tr_loss=2.3][A
Batch:  20%|##        | 1859/9158 [10:28<41:06,  2.96it/s, train_loss=1.98, train_acc=0.125, avg_tr_acc=0.184, avg_tr_loss=2.3][A
Batch:  21%|##        | 1889/9158 [10:38<40:55,  2.96it/s, train_loss=2.4, train_acc=0.125, avg_tr_acc=0.185, avg_tr_loss=2.29][A
Batch:  21%|##        | 1919/9158 [10:48<40:45,  2.96it/s, train_loss=2, train_acc=0.25, avg_tr_acc=0.185, avg_tr_loss=2.29]   [A
Batch:  21%|##1       | 1949/9158 [10:58<40:35,  2.96it/s, train_loss=2.19, train_acc=0.125, avg_tr_acc=0.185, avg_tr_loss=2.29][A
Batch:  22%|##1       | 1979/9158 [11:09<40:25,  2.96it/s, train_loss=2.19, train_acc=0.5, avg_tr_acc=0.185, avg_tr_loss=2.29]  [A
Batch:  22%|##1       | 2009/9158 [11:19<40:15,  2.96it/s, train_loss=2.23, train_acc=0.25, avg_tr_acc=0.185, avg_tr_loss=2.29][A
Batch:  22%|##2       | 2039/9158 [11:29<40:04,  2.96it/s, train_loss=2.43, train_acc=0.125, avg_tr_acc=0.185, avg_tr_loss=2.29][A
Batch:  23%|##2       | 2069/9158 [11:39<39:55,  2.96it/s, train_loss=1.83, train_acc=0.375, avg_tr_acc=0.185, avg_tr_loss=2.29][A
Batch:  23%|##2       | 2099/9158 [11:49<39:44,  2.96it/s, train_loss=2.18, train_acc=0.25, avg_tr_acc=0.185, avg_tr_loss=2.29] [A
Batch:  23%|##3       | 2129/9158 [11:59<39:34,  2.96it/s, train_loss=2.39, train_acc=0.125, avg_tr_acc=0.186, avg_tr_loss=2.29][A
Batch:  24%|##3       | 2159/9158 [12:09<39:24,  2.96it/s, train_loss=2.1, train_acc=0.375, avg_tr_acc=0.186, avg_tr_loss=2.28] [A
Batch:  24%|##3       | 2159/9158 [12:19<39:24,  2.96it/s, train_loss=2.33, train_acc=0.375, avg_tr_acc=0.186, avg_tr_loss=2.28][A
Batch:  24%|##3       | 2189/9158 [12:20<39:14,  2.96it/s, train_loss=2.16, train_acc=0.25, avg_tr_acc=0.186, avg_tr_loss=2.28] [A
Batch:  24%|##4       | 2219/9158 [12:30<39:03,  2.96it/s, train_loss=1.93, train_acc=0.25, avg_tr_acc=0.187, avg_tr_loss=2.28][A
Batch:  25%|##4       | 2249/9158 [12:40<38:53,  2.96it/s, train_loss=1.78, train_acc=0.375, avg_tr_acc=0.187, avg_tr_loss=2.28][A
Batch:  25%|##4       | 2279/9158 [12:50<38:44,  2.96it/s, train_loss=2.06, train_acc=0.25, avg_tr_acc=0.188, avg_tr_loss=2.28] [A
Batch:  25%|##5       | 2309/9158 [13:00<38:33,  2.96it/s, train_loss=2.22, train_acc=0.25, avg_tr_acc=0.188, avg_tr_loss=2.28][A
Batch:  26%|##5       | 2339/9158 [13:10<38:23,  2.96it/s, train_loss=2.25, train_acc=0.25, avg_tr_acc=0.188, avg_tr_loss=2.28][A
Batch:  26%|##5       | 2369/9158 [13:20<38:13,  2.96it/s, train_loss=2.17, train_acc=0.125, avg_tr_acc=0.189, avg_tr_loss=2.28][A
Batch:  26%|##6       | 2399/9158 [13:30<38:03,  2.96it/s, train_loss=1.48, train_acc=0.75, avg_tr_acc=0.189, avg_tr_loss=2.28] [A
Batch:  27%|##6       | 2429/9158 [13:41<37:53,  2.96it/s, train_loss=1.82, train_acc=0.375, avg_tr_acc=0.189, avg_tr_loss=2.27][A
Batch:  27%|##6       | 2459/9158 [13:51<37:42,  2.96it/s, train_loss=2.05, train_acc=0.125, avg_tr_acc=0.189, avg_tr_loss=2.27][A
Batch:  27%|##7       | 2489/9158 [14:01<37:32,  2.96it/s, train_loss=1.88, train_acc=0.25, avg_tr_acc=0.19, avg_tr_loss=2.27]  [A
Batch:  28%|##7       | 2519/9158 [14:11<37:22,  2.96it/s, train_loss=2.02, train_acc=0.25, avg_tr_acc=0.19, avg_tr_loss=2.27][A
Batch:  28%|##7       | 2549/9158 [14:21<37:12,  2.96it/s, train_loss=2.4, train_acc=0.125, avg_tr_acc=0.19, avg_tr_loss=2.27][A
Batch:  28%|##8       | 2579/9158 [14:31<37:02,  2.96it/s, train_loss=2.55, train_acc=0, avg_tr_acc=0.191, avg_tr_loss=2.27]  [A
Batch:  28%|##8       | 2609/9158 [14:41<36:52,  2.96it/s, train_loss=2.33, train_acc=0.125, avg_tr_acc=0.191, avg_tr_loss=2.27][A
Batch:  29%|##8       | 2639/9158 [14:52<36:42,  2.96it/s, train_loss=1.92, train_acc=0.25, avg_tr_acc=0.192, avg_tr_loss=2.27] [A
Batch:  29%|##9       | 2669/9158 [15:02<36:32,  2.96it/s, train_loss=2.09, train_acc=0.125, avg_tr_acc=0.192, avg_tr_loss=2.26][A
Batch:  29%|##9       | 2699/9158 [15:12<36:21,  2.96it/s, train_loss=2.49, train_acc=0.125, avg_tr_acc=0.193, avg_tr_loss=2.26][A
Batch:  30%|##9       | 2729/9158 [15:22<36:13,  2.96it/s, train_loss=2.02, train_acc=0.25, avg_tr_acc=0.194, avg_tr_loss=2.26] [A
Batch:  30%|###       | 2759/9158 [15:32<36:03,  2.96it/s, train_loss=2.07, train_acc=0.375, avg_tr_acc=0.194, avg_tr_loss=2.26][A
Batch:  30%|###       | 2789/9158 [15:42<35:56,  2.95it/s, train_loss=2.36, train_acc=0.25, avg_tr_acc=0.194, avg_tr_loss=2.26] [A
Batch:  31%|###       | 2819/9158 [15:52<35:46,  2.95it/s, train_loss=2.17, train_acc=0.125, avg_tr_acc=0.194, avg_tr_loss=2.26][A
Batch:  31%|###1      | 2849/9158 [16:03<35:34,  2.96it/s, train_loss=2.25, train_acc=0.125, avg_tr_acc=0.194, avg_tr_loss=2.26][A
Batch:  31%|###1      | 2879/9158 [16:13<35:24,  2.96it/s, train_loss=2.1, train_acc=0.25, avg_tr_acc=0.195, avg_tr_loss=2.26]  [A
Batch:  32%|###1      | 2909/9158 [16:23<35:13,  2.96it/s, train_loss=1.85, train_acc=0.375, avg_tr_acc=0.195, avg_tr_loss=2.25][A
Batch:  32%|###2      | 2939/9158 [16:33<35:03,  2.96it/s, train_loss=2.2, train_acc=0.125, avg_tr_acc=0.196, avg_tr_loss=2.25] [A
Batch:  32%|###2      | 2969/9158 [16:43<34:52,  2.96it/s, train_loss=1.95, train_acc=0.375, avg_tr_acc=0.197, avg_tr_loss=2.25][A
Batch:  33%|###2      | 2999/9158 [16:53<34:42,  2.96it/s, train_loss=1.93, train_acc=0.625, avg_tr_acc=0.197, avg_tr_loss=2.25][A
Batch:  33%|###3      | 3029/9158 [17:03<34:32,  2.96it/s, train_loss=2.17, train_acc=0, avg_tr_acc=0.198, avg_tr_loss=2.25]    [A
Batch:  33%|###3      | 3059/9158 [17:14<34:21,  2.96it/s, train_loss=2.05, train_acc=0.5, avg_tr_acc=0.198, avg_tr_loss=2.25][A
Batch:  34%|###3      | 3089/9158 [17:24<34:11,  2.96it/s, train_loss=2.12, train_acc=0.125, avg_tr_acc=0.198, avg_tr_loss=2.25][A
Batch:  34%|###4      | 3119/9158 [17:34<34:00,  2.96it/s, train_loss=1.88, train_acc=0.375, avg_tr_acc=0.199, avg_tr_loss=2.24][A
Batch:  34%|###4      | 3149/9158 [17:44<33:50,  2.96it/s, train_loss=2.1, train_acc=0.25, avg_tr_acc=0.199, avg_tr_loss=2.24]  [A
Batch:  35%|###4      | 3179/9158 [17:54<33:40,  2.96it/s, train_loss=2.06, train_acc=0.25, avg_tr_acc=0.199, avg_tr_loss=2.24][A
Batch:  35%|###5      | 3209/9158 [18:04<33:29,  2.96it/s, train_loss=2.1, train_acc=0.25, avg_tr_acc=0.2, avg_tr_loss=2.24]   [A
Batch:  35%|###5      | 3239/9158 [18:14<33:20,  2.96it/s, train_loss=1.83, train_acc=0.375, avg_tr_acc=0.201, avg_tr_loss=2.24][A
Batch:  36%|###5      | 3269/9158 [18:25<33:09,  2.96it/s, train_loss=1.96, train_acc=0.5, avg_tr_acc=0.202, avg_tr_loss=2.24]  [A
Batch:  36%|###6      | 3299/9158 [18:35<32:59,  2.96it/s, train_loss=1.95, train_acc=0.375, avg_tr_acc=0.202, avg_tr_loss=2.24][A
Batch:  36%|###6      | 3329/9158 [18:45<32:49,  2.96it/s, train_loss=1.85, train_acc=0.375, avg_tr_acc=0.202, avg_tr_loss=2.23][A
Batch:  37%|###6      | 3359/9158 [18:55<32:42,  2.96it/s, train_loss=2.36, train_acc=0.125, avg_tr_acc=0.203, avg_tr_loss=2.23][A
Batch:  37%|###7      | 3389/9158 [19:05<32:33,  2.95it/s, train_loss=2.25, train_acc=0.125, avg_tr_acc=0.203, avg_tr_loss=2.23][A
Batch:  37%|###7      | 3419/9158 [19:15<32:23,  2.95it/s, train_loss=2.25, train_acc=0.25, avg_tr_acc=0.204, avg_tr_loss=2.23] [A
Batch:  38%|###7      | 3449/9158 [19:25<32:11,  2.96it/s, train_loss=1.85, train_acc=0.25, avg_tr_acc=0.204, avg_tr_loss=2.23][A
Batch:  38%|###7      | 3479/9158 [19:36<32:00,  2.96it/s, train_loss=2, train_acc=0.375, avg_tr_acc=0.205, avg_tr_loss=2.23]  [A
Batch:  38%|###8      | 3509/9158 [19:46<31:49,  2.96it/s, train_loss=2.13, train_acc=0.25, avg_tr_acc=0.206, avg_tr_loss=2.23][A
Batch:  39%|###8      | 3539/9158 [19:56<31:39,  2.96it/s, train_loss=2.05, train_acc=0.25, avg_tr_acc=0.207, avg_tr_loss=2.22][A
Batch:  39%|###8      | 3569/9158 [20:06<31:28,  2.96it/s, train_loss=1.86, train_acc=0.125, avg_tr_acc=0.207, avg_tr_loss=2.22][A
Batch:  39%|###9      | 3599/9158 [20:16<31:18,  2.96it/s, train_loss=2.81, train_acc=0, avg_tr_acc=0.207, avg_tr_loss=2.22]    [A
Batch:  40%|###9      | 3629/9158 [20:26<31:08,  2.96it/s, train_loss=1.91, train_acc=0.25, avg_tr_acc=0.208, avg_tr_loss=2.22][A
Batch:  40%|###9      | 3659/9158 [20:36<30:58,  2.96it/s, train_loss=1.9, train_acc=0.625, avg_tr_acc=0.208, avg_tr_loss=2.22][A
Batch:  40%|####      | 3689/9158 [20:47<30:47,  2.96it/s, train_loss=2.09, train_acc=0.25, avg_tr_acc=0.208, avg_tr_loss=2.22][A
Batch:  41%|####      | 3719/9158 [20:57<30:38,  2.96it/s, train_loss=2.43, train_acc=0.125, avg_tr_acc=0.209, avg_tr_loss=2.22][A
Batch:  41%|####      | 3749/9158 [21:07<30:28,  2.96it/s, train_loss=1.86, train_acc=0.375, avg_tr_acc=0.209, avg_tr_loss=2.22][A
Batch:  41%|####1     | 3779/9158 [21:17<30:18,  2.96it/s, train_loss=1.8, train_acc=0.25, avg_tr_acc=0.209, avg_tr_loss=2.21]  [A
Batch:  42%|####1     | 3809/9158 [21:27<30:07,  2.96it/s, train_loss=2.13, train_acc=0.125, avg_tr_acc=0.21, avg_tr_loss=2.21][A
Batch:  42%|####1     | 3839/9158 [21:37<29:57,  2.96it/s, train_loss=1.85, train_acc=0.375, avg_tr_acc=0.21, avg_tr_loss=2.21][A
Batch:  42%|####2     | 3869/9158 [21:47<29:48,  2.96it/s, train_loss=2.15, train_acc=0.25, avg_tr_acc=0.211, avg_tr_loss=2.21][A
Batch:  43%|####2     | 3899/9158 [21:58<29:37,  2.96it/s, train_loss=1.87, train_acc=0.375, avg_tr_acc=0.211, avg_tr_loss=2.21][A
Batch:  43%|####2     | 3929/9158 [22:08<29:27,  2.96it/s, train_loss=2.19, train_acc=0.25, avg_tr_acc=0.212, avg_tr_loss=2.21] [A
Batch:  43%|####3     | 3959/9158 [22:18<29:16,  2.96it/s, train_loss=2.14, train_acc=0.375, avg_tr_acc=0.212, avg_tr_loss=2.2][A
Batch:  44%|####3     | 3989/9158 [22:28<29:06,  2.96it/s, train_loss=1.71, train_acc=0.5, avg_tr_acc=0.213, avg_tr_loss=2.2]  [A
Batch:  44%|####3     | 4019/9158 [22:38<28:56,  2.96it/s, train_loss=1.79, train_acc=0.5, avg_tr_acc=0.213, avg_tr_loss=2.2][A
Batch:  44%|####4     | 4049/9158 [22:48<28:45,  2.96it/s, train_loss=2.36, train_acc=0.375, avg_tr_acc=0.214, avg_tr_loss=2.2][A
Batch:  45%|####4     | 4079/9158 [22:58<28:35,  2.96it/s, train_loss=1.8, train_acc=0.625, avg_tr_acc=0.214, avg_tr_loss=2.2] [A
Batch:  45%|####4     | 4109/9158 [23:08<28:25,  2.96it/s, train_loss=1.58, train_acc=0.5, avg_tr_acc=0.214, avg_tr_loss=2.2] [A
Batch:  45%|####5     | 4139/9158 [23:19<28:16,  2.96it/s, train_loss=2.55, train_acc=0, avg_tr_acc=0.215, avg_tr_loss=2.2]  [A
Batch:  46%|####5     | 4169/9158 [23:29<28:06,  2.96it/s, train_loss=2.15, train_acc=0.25, avg_tr_acc=0.215, avg_tr_loss=2.2][A
Batch:  46%|####5     | 4199/9158 [23:39<27:55,  2.96it/s, train_loss=2.54, train_acc=0.125, avg_tr_acc=0.216, avg_tr_loss=2.19][A
Batch:  46%|####6     | 4229/9158 [23:49<27:45,  2.96it/s, train_loss=1.83, train_acc=0.5, avg_tr_acc=0.216, avg_tr_loss=2.19]  [A
Batch:  47%|####6     | 4259/9158 [23:59<27:35,  2.96it/s, train_loss=1.98, train_acc=0.125, avg_tr_acc=0.216, avg_tr_loss=2.19][A
Batch:  47%|####6     | 4289/9158 [24:09<27:25,  2.96it/s, train_loss=1.81, train_acc=0.375, avg_tr_acc=0.216, avg_tr_loss=2.19][A
Batch:  47%|####7     | 4319/9158 [24:19<27:15,  2.96it/s, train_loss=2, train_acc=0.375, avg_tr_acc=0.217, avg_tr_loss=2.19]   [A
Batch:  47%|####7     | 4319/9158 [24:30<27:15,  2.96it/s, train_loss=2.02, train_acc=0.375, avg_tr_acc=0.217, avg_tr_loss=2.19][A
Batch:  47%|####7     | 4349/9158 [24:30<27:05,  2.96it/s, train_loss=1.85, train_acc=0.375, avg_tr_acc=0.217, avg_tr_loss=2.19][A
Batch:  48%|####7     | 4379/9158 [24:40<26:54,  2.96it/s, train_loss=2.06, train_acc=0.25, avg_tr_acc=0.218, avg_tr_loss=2.19] [A
Batch:  48%|####8     | 4409/9158 [24:50<26:44,  2.96it/s, train_loss=2.04, train_acc=0.25, avg_tr_acc=0.218, avg_tr_loss=2.19][A
Batch:  48%|####8     | 4439/9158 [25:00<26:34,  2.96it/s, train_loss=1.47, train_acc=0.375, avg_tr_acc=0.219, avg_tr_loss=2.19][A
Batch:  49%|####8     | 4469/9158 [25:10<26:25,  2.96it/s, train_loss=2.87, train_acc=0, avg_tr_acc=0.219, avg_tr_loss=2.18]    [A
Batch:  49%|####9     | 4499/9158 [25:20<26:18,  2.95it/s, train_loss=2.26, train_acc=0.125, avg_tr_acc=0.219, avg_tr_loss=2.18][A
Batch:  49%|####9     | 4529/9158 [25:30<26:07,  2.95it/s, train_loss=1.89, train_acc=0.125, avg_tr_acc=0.219, avg_tr_loss=2.18][A
Batch:  50%|####9     | 4559/9158 [25:41<25:57,  2.95it/s, train_loss=1.96, train_acc=0.625, avg_tr_acc=0.22, avg_tr_loss=2.18] [A
Batch:  50%|#####     | 4589/9158 [25:51<25:46,  2.95it/s, train_loss=1.5, train_acc=0.625, avg_tr_acc=0.221, avg_tr_loss=2.18][A
Batch:  50%|#####     | 4619/9158 [26:01<25:36,  2.95it/s, train_loss=2.18, train_acc=0.25, avg_tr_acc=0.221, avg_tr_loss=2.18][A
Batch:  51%|#####     | 4649/9158 [26:11<25:25,  2.96it/s, train_loss=1.95, train_acc=0.25, avg_tr_acc=0.221, avg_tr_loss=2.18][A
Batch:  51%|#####1    | 4679/9158 [26:21<25:15,  2.96it/s, train_loss=2.41, train_acc=0.375, avg_tr_acc=0.222, avg_tr_loss=2.18][A
Batch:  51%|#####1    | 4709/9158 [26:31<25:05,  2.96it/s, train_loss=2.18, train_acc=0.125, avg_tr_acc=0.223, avg_tr_loss=2.18][A
Batch:  52%|#####1    | 4739/9158 [26:42<24:54,  2.96it/s, train_loss=1.78, train_acc=0.375, avg_tr_acc=0.223, avg_tr_loss=2.17][A
